source_file;ucs_id;ucs_name;surface_ha;nb_uts;texture;profondeur;hydromorphie;position_topo;ph_classe;cailloux
id_ucs_9017.txt;30904;Moyennes et hautes terrasses de l’Hérault et de l’Orb recarbonatées par colluvions Miocènes . Vigne. Sol brun calcaire, profond, limoneux, irrégulièrement caillouteux en profondeur.;927.0;1;limono-sablo-argileux;moyen;;plateau;Basique;caillouteux
id_ucs_9018.txt;30905;Terrasses indifférenciées et plus ou moins disséquées de l’Orbieu (Aude). Cailloutis calcaire dominant sur marnes et calcaires marneux. Vignes.;7586.0;3;sablo-limono-argileux;tres profond;;plateau;Basique;caillouteux
id_ucs_9019.txt;30906;Terrasses indifférenciées d’alluvions du Nord de Castelnaudary (région d’Issel-Aude). Cônes-terrasses faiblement vallonnés. Bosquets de chênes, cultures céréalières et prairies.;1897.0;1;limono-sableux;moyen;;plateau;NA;caillouteux
id_ucs_9020.txt;30907;Terrasses d’alluvions anciennes de l’Aude et du Fresquel, et des affluents de rive gauche de l’Aude en Minervois (tous niveaux confondus). Vigne dominante, grande culture. Tous les sols sont caillouteux et à faible réserve en eau.;16667.0;5;limono-sablo-argileux;profond;;plateau;Basique;caillouteux
id_ucs_9021.txt;30908;Débouché des rivières cévenoles dans le sillon souscévenol. Lambeaux de terrasses à cailloutis schisteux dominants avec quelques calcaires locaux. Prairies et cultures. Sol brun localement recarbonaté.;467.0;1;sablo-limono-argileux;profond;;plateau;Basique;caillouteux
id_ucs_9022.txt;30910;Terrasses basses et moyennes des fleuves roussillonnaix (Tech, Têt, Agly), Pyrénées Orientales. Alluvions anciennes sableuses et caillouteuses (granite et schiste, localement calcaires). Arboriculture, vigne et cultures maraîchères.;13373.0;2;sablo-limoneux;profond;;plateau;Acide;caillouteux
id_ucs_9023.txt;30911;Hauts niveaux villafranchiens et moyennes terrasses des fleuves du Roussillon, Pyrénées Orientales (Tech, Têt, Réart) sur cailloutis de quartzites, gneiss, schistes et micaschistes. Vigne dominante. Friches.;3192.0;1;limono-sablo-argileux;profond;;plateau;Acide;caillouteux
id_ucs_9024.txt;30912;Costières du Gard. Terrasses du Rhône (Hauts niveaux villafranchiens et niveaux indifférenciés). Cailloutis d’origine rhôdanodurancienne recouvert par des dépôts loessiques ou limoneux moyennement épais à épais (>50 cm). Verger-maraîchage;5056.0;3;sablo-argilo-limoneux;tres profond;;plateau;Basique;caillouteux
id_ucs_9025.txt;30913;Costières du Gard. Terrasses du Rhône (Hauts niveaux villafranchiens et niveaux indifférenciés). Cailloutis d’origine rhôdanodurancienne recouvert par des dépôts loessiques ou limoneux peu à moyennement épais (20-50 cm). Vigne et verger.;2126.0;4;limoneux;moyen;;plateau;Acide;caillouteux
id_ucs_9026.txt;30918;Terrasses basses et moyennes des rivières roussillonnaises, formées par des apports de roches cristallines et métamorphiques, mêlés localement à des calcaires et des quartz. Surface plane. Vignoble.;7064.0;3;limono-sablo-argileux;profond;;plateau;Acide;caillouteux
id_ucs_9027.txt;30922;Hauts niveaux quaternaires anciens et/ou villafranchiens (Orb-Hérault). Alluvions caillouteuses, épaisses possédant des sols fersiallitiques ainsi que des sols lessivés localement hydromorphes.;18137.0;5;limono-argileux;tres profond;;plateau;Acide;caillouteux
id_ucs_9028.txt;30923;Alluvions villafranchiennes d’origines rhodano-duranciennes formant des hauts niveaux de terrasses en Costières du Gard, s’affaiblissant progressivement jusqu’au Lez.;21839.0;6;sablo-limono-argileux;tres profond;;plateau;Neutre;caillouteux
id_ucs_9029.txt;31001;Glacis pliocène catalan de pentes faibles à moyennes entre-coupé par quelques entailles profondes provoquées par l’érosion. Milieu assez sensible à la sécheresse malgré une couverture pédologique épaisse.;4616.0;3;limono-sablo-argileux;tres profond;;bord de cours d'eau;Acide;caillouteux
id_ucs_9030.txt;31002;Glacis du piédmont des Albères, à faible pente, découpé par quelques ravines d’érosion. Milieu xérique, très pauvre en éléments fertilisants: sols, profonds, à texture sablo-caillouteuse, trop filtrants et sans capacité d’échange notable.;2878.0;2;sableux;superficiel;;bord de cours d'eau;Acide;caillouteux
id_ucs_9031.txt;31003;Croupes et glacis du pliocène catalan, à pentes faibles dominantes, quelques ravines d’érosion et abrupts taillés dans un matériau sédimentaire non consolidé. Association de sols minéraux bruts, de sols bruns et de sols fersiallitiques.;4116.0;3;limono-argilo-sableux;profond;;versant;NA;caillouteux
id_ucs_9032.txt;31004;Cônes de déjection de pentes faibles au débouché des torrents des Albères. Formation de sols très caillouteux, n’ayant subis pratiquement aucune évolution pédologique.;861.0;2;sableux;superficiel;;bord de cours d'eau;Acide;caillouteux
id_ucs_9033.txt;31017;Glacis caillouteux du pliocène et cônes de déjection des bordures des reliefs de calcaire dur de l’Hérault (Arboras) et du Roussillon (Rivesaltes).;7444.0;2;sablo-argileux;moyen;;plateau;Basique;caillouteux
id_ucs_9034.txt;31019;Glacis de versants des collines schisteuses de Faugères (Bordure Sud de l’Arc de St-Chinian, Hérault). Maquis à bruyères et pinèdes. Sol fersiallitique appauvri sur grès ferrugineux et passées schisteuses à lits quartzeux.;336.0;1;limono-sableux;moyen;;versant;NA;caillouteux
id_ucs_9035.txt;37101;Glacis colluviaux et buttes-temoins issus d’ancien niveau de terrasses démentelées associées à des fenêtres géologiques d’origines diverses: formations argileuses et sableuses de l’ Astien / Plaisancien.;22595.0;6;argilo-limono-sableux;tres profond;;plateau;Basique;caillouteux
id_ucs_9036.txt;37201;Terrasses et cônes de déjection des piémonts des Aspres et des Albères (Pyrénées Orientales). Alluvions sablo-graveleuses à éclats schisteux. Arboriculture, vignoble et culture maraîchère.;1779.0;3;sableux;moyen;;plateau;Acide;NA
id_ucs_9037.txt;37216;Glacis pliocènes à sables et galets du Bittérois. Pentes faibles, surfaces d’érosion et aplanissements alluviaux. Vigne dominante et taillis de chêne avec quelques cultures de diversification.;8783.0;5;sableux;profond;;bord de cours d'eau;Basique;caillouteux
id_ucs_9038.txt;37222;Ensemble vallonné, formé par un matériau de base Pliocène, remblayé localement par des alluvions caillouteuses quaternaires anciennes. Vignes, bois et maquis.;5528.0;5;argilo-sablo-limoneux;profond;;bord de cours d'eau;Basique;caillouteux
id_ucs_9040.txt;41001;Petits causses karstiques de l’Hérault et de la Montagne Noire (plateaux avec des bordures en pentes moyennes à fortes avec couloirs d’éboulis). Forêt sclérophylle (chêne vert, chêne pubescent).;2225.0;5;limono-argileux;superficiel;;plateau;Basique;caillouteux
id_ucs_9041.txt;41002;Petits causses de l’Hérault et de la Montagne Noire (Hérault - Aude) isolés par des falaises et des versants en pentes moyennes à fortes, développés sur dolomie et calcaire dolomitique. Chêne vert, chêne pubescent, buis et genévrier.;22480.0;3;sableux;moyen;;versant;Basique;caillouteux
id_ucs_9042.txt;42001;Replats et bordures des cuestas jurassiques sur calcaires durs à silex et bief à silex correspondant à des résidus argileux d’altération plus ou moins poussé. Garrigue et maquis à chêne, vigne dans les clairières. Rendzine.;3231.0;4;argileux;moyen;;plateau;Basique;silex
id_ucs_9043.txt;42002;Domes cultivés avec vignes dominantes sur les sommets, friches dominantes sur les versants. Collines formées par des calcaires à chailles et quelques apports résiduels torrentiels à base de galets acides dont certains d’énormes.;251.0;3;limono-sablo-argileux;superficiel;;plateau;Basique;caillouteux
id_ucs_9044.txt;42301;Plateaux karstiques sur calcaire dur des garrigues languedociennes et catalanes. Replats et vallonnements parcourus par de nombreux vallons et canyons liés au réseau de failles. Chênes verts et chênes GARD (30) pubescents;155913.0;4;limono-argilo-sableux;superficiel;;plateau;Basique;caillouteux
id_ucs_9045.txt;42302;Falaises des gorges et pentes fortes découpant les plateaux de calcaires durs. Affleurements associés à des couloirs d’éboulis et à des nappages de pierrailles.;14226.0;2;NA;NA;;plateau;Basique;pierres/blocs
id_ucs_9046.txt;42501;Collines et plateaux tabulaires plus ou moins karstifiés sur calcaire lacustre rognoneux (Lutétien) [Hérault]. Vignes, landes, friches. Lithosol.;3212.0;4;limono-argileux;moyen;;plateau;Basique;caillouteux
id_ucs_9047.txt;42601;Replats et plateaux mollement vallonnés sur calcaires tendres à lits marneux et calcaires en plaquettes. Garrigues à chênes kermès et pins d’Alep. Ancien parcellaire épierré, murettes et pierriers nombreux.;73234.0;3;limono-argilo-sableux;moyen;;plateau;Basique;caillouteux
id_ucs_9048.txt;42701;Petits causses formés par des calcaires dolomitiques et des dolomies, d’altitudes voisines de 250-350 m, isolés par des combes marneuses. Garrigue dominante. Sols superficiels à discontinus en poches.;2761.0;4;sableux;superficiel;;versant;Basique;caillouteux
id_ucs_9049.txt;44602;Plateaux basaltiques du Lodévois et du bassin de l’Hérault (Hérault) d’altitude très variée (20-500 m). Landes à genêts. Chênaie. Parcours. Lithosol et sol brun eutrophe dominant. Sol brun à caractère andique à partir de 400 m.;9765.0;3;limono-argilo-sableux;moyen;;plateau;NA;caillouteux
id_ucs_9050.txt;44603;Versants et pentes irrégulières moyennes à fortes sur laves andésitiques du bassin de l’Hérault. Végétation de maquis et de garrigues. Affleurements, lithosol, sol brun localisé. Profondeur irrégulière. Discontinuité.;190.0;2;limono-argilo-sableux;moyen;;plateau;NA;NA
id_ucs_9051.txt;44801;Plateaux et cônes volcaniques de la vallée de l’Hérault. Landes, parcours et reboisement de pins. Sol colluvial formé sur scories, lapillis, tufs. Sol irrégulièrement profond. Caillouteux. Limono-sableux.;531.0;1;limono-sableux;moyen;;plateau;NA;caillouteux
id_ucs_9052.txt;45102;Glacis, plateaux et collines sur calcaires marneux, marnes, grès quartzeux et sables feldspathiques (Eocène) du Minervois septentrional au contact avec les bordures Sud de la Montagne Noire.;12467.0;9;sableux;moyen;;plateau;Basique;caillouteux
id_ucs_9053.txt;45301;Collines, dépressions et vallons de Villeveyrac et du Chaînon de St-Chinian (Hérault) sur marnes et grès du Crétacé supérieur (localisations gardoises isolées). Garrigue à chêne vert. Vignes.;2931.0;5;limono-argilo-sableux;moyen;;NA;Basique;caillouteux
id_ucs_9054.txt;45601;Replats et pentes fortes plus ou moins solifluées et ravinées des collines de l’Arc de Villeveyrac et du chaînon de St-Chinian - Hérault (Crétacé Sup. Eocène) à poudingues calcaires à gros blocs. Chêne vert et vigne.;81.0;3;limono-argilo-sableux;moyen;;NA;Basique;pierres/blocs
id_ucs_9055.txt;45701;Bordures des Causses sous-cévenols en pentes moyennes à fortes aménagées en “Faysses” sur calcaire dur, dolomie et marnes noires. Oliveraies et vignes abandonnées.;959.0;2;NA;superficiel;;versant;Basique;NA
id_ucs_9056.txt;45901;Causses de l’Hérault et de la Montagne Noire sur calcaire dolomitique et dolomie. Garrigue. Chêne vert. Sols irrégulièrement profonds marqués par une forte charge en calcaire magnésien.;10379.0;3;sableux;moyen;;versant;Basique;caillouteux
id_ucs_9058.txt;50501;Sillon Orb-Jaur (Hérault). Bas de versants colluviaux et soliflués associés à des cônes de déjection localisés des pentes schisteuses et gneissiques, en exposition Sud, du Caroux- Espinouse. Lande àGenêts, chêne, pin, vigne-verger.;1126.0;5;sablo-limoneux;moyen;;versant;Acide;caillouteux
id_ucs_9059.txt;50502;Bas de pentes sur colluvions micaschisteuses du plateau du Caroux (Hérault). Prairie, pins sylvestre et Laricio, reboisement épicéa, cèdre, châtaignier. Sol brun acide, limono-sableux, profond.;478.0;3;limono-argilo-sableux;profond;;plateau;Acide;caillouteux
id_ucs_9060.txt;50503;Versants et pentes moyennes sous falaises de calcaire dur (Pyrénées Orientales, Hérault) formés de colluvions épaisses de grèzes et localement de conglomérats. Vigne, verger et chênaie. GARD (30);14943.0;2;argileux;profond;;versant;Basique;caillouteux
id_ucs_9061.txt;50504;Bassin de remplissage deMaury (PyrénéesOrientales). Colluvions à base d’éclats de calcshistes, de marnes noires et de grès schistosés. Vigne. Sol brun calcaire à calcique, colluvial, noir, profond, texture moyenne à lourde.;991.0;2;sablo-limono-argileux;profond;;NA;Basique;caillouteux
id_ucs_9062.txt;50505;Bassins de remplissage dans les formations gréseuses versicolores (Aude). Vigne, aspergeraie. Sol colluvial sableux, profond.;6955.0;3;sableux;tres profond;hydromorphe;NA;Basique;NA
id_ucs_9063.txt;50506;Pentes faibles et dépressions des bassins de remplissages marno-calcaires de l’Hérault et du Gard. Vigne, asperge et grande culture.;17968.0;3;limono-argilo-sableux;tres profond;;NA;Basique;NA
id_ucs_9064.txt;50507;Grèzes et éboulis formant un liseré au pied des falaises de calcaire dur. Eboulis vif sans colmatage passant progressivement à des éboulis stabilisés sous couvert forestier, puis à des grèzes bien structuées portant vignes et vergers. HERAULT (34);5681.0;2;limono-sablo-argileux;moyen;;versant;Basique;NA
id_ucs_9065.txt;50508;Dépressions volcano-sédimentaires (Bassin de l’Hérault) sur alluvions et colluvions de tufs basaltiques et de marnes. Vignes, prairies et céréales. Vertisols et sols colluviaux calcaires argileux et limoneux moyennement profonds.;678.0;4;limono-argilo-sableux;superficiel;;bord de cours d'eau;Basique;caillouteux
id_ucs_9066.txt;51001;Plateaux calcaires et schisto-calcaires présentant des ondulations moyennement pentues (Aspres-Roussillon et Montagne Noire). Garrigue de chêne vert.;3467.0;3;argileux;moyen;;plateau;Basique;NA
id_ucs_9067.txt;51101;Bas de versants en pente faible du bassin du SALAGOU (Hérault) avec cônes de déjection à blocs basaltiques. Vigne.;549.0;3;argilo-limono-sableux;moyen;;versant;Basique;caillouteux
id_ucs_9068.txt;51901;Plateaux de calcaire lacustre massif, peu fissuré, la couverture pédologique discontinue. Quelques bosquets de chênes verts et de chênes kermés.;1906.0;2;sablo-limoneux;superficiel;;plateau;Basique;caillouteux
id_ucs_9069.txt;51902;Collines de calcaire lacustre détritique compact séparées par des combes marneuses (limons d’Ansignan). Garrigue dégradée à chêne sur calcaire, pins localisés sur formation meuble marneuse.;9180.0;4;limoneux;superficiel;;plateau;Basique;caillouteux
id_ucs_9070.txt;52101;Sillon sous-cévenol (couloir de Salindres, St-Ambroix) et Corbières. Combes et buttes-témoins en pente moyenne à faible, sur poudingue, grès calcaire et marne. Vigne, céréale, garrigue sur conglomérat consolidé. GARD (30);24811.0;3;limono-argileux;tres profond;;NA;Basique;caillouteux
id_ucs_9071.txt;52102;Versants et pentes faibles sur poudingues dominants et marnes intercalées. Garrigues à chênes. Sol superficiel. Régosol et rendzine dominant.;4965.0;4;limono-argileux;superficiel;;versant;Basique;caillouteux
id_ucs_9072.txt;52103;Sillon sous-cévenol (région d’Alès) et Pays de Sault. Versants en pentes faibles à moyennes sur marnes, calcaires lacustres et poudingues. Grande culture, prairie, lambeaux de garrigues.;3702.0;3;limono-sableux;tres profond;;versant;Basique;caillouteux
id_ucs_9073.txt;52201;Bassin de Bédarieux. Versant en pentes moyennes à conglomérats rouges du permien. Bad-lands et garrigues de chênes. Affleurements et lithosols, très caillouteux, à texture limono-sablo-argileuse, faiblement calcaire.;907.0;4;argileux;superficiel;;versant;Basique;caillouteux
id_ucs_9074.txt;52301;Versants et collines en pentes moyennes sur calcaire dur et calcaire en plaquettes. Versants structuraux sur pendages conformes. Garrigue dégradée, pinède localisée et vigne. Affleurement rocheux et lithosol localisé.;5055.0;6;limono-sablo-argileux;superficiel;;versant;Basique;caillouteux
id_ucs_9075.txt;52401;Versants en pentes faibles des structures monoclinales sur calcaire en plaquettes faiblement karstifié. Pelouse xérophile, garrigues à chênes verts. Sol rouge rendziniforme, approfondissable, en couverture GARD (30) assez continue (20-40 cm).;39682.0;3;argilo-sableux;moyen;;versant;Basique;NA
id_ucs_9076.txt;52501;Cuesta et replats résiduels du secteur Sommières-Castries (Hérault) sur calcaires gréseux et coquilliers du Burdigalien. Garrigues à chênes verts, truffières. Anciennes carrières. Roches affleurantes massives, lithosols et rendzines.;4078.0;2;sablo-limoneux;moyen;;NA;Basique;caillouteux
id_ucs_9077.txt;52601;Dorsales collinéennes formées par des molasses, des marnes, des poudingues, des grès calcaires et des calcaires marneux. Végétation à base de pins d’Alep et de genêts sur les pentes moyennes à fortes, vignoble limité aux replats.;2346.0;3;limono-argileux;superficiel;;NA;Basique;caillouteux
id_ucs_9078.txt;52901;Versants et pentes fortes parfois ravinées sur marnes plaisanciennes. Ravines. Végétation clairsemée. Sol érodé laissant apparaître le substrat.;2122.0;1;NA;NA;;versant;NA;NA
id_ucs_9079.txt;52902;Cuvettes colluvio-alluviales en pentes faibles des bassins de marnes rouges des Corbières Centrales (Quillan-Aude) où dominent cultures annuelles et prairies. Les vignes sont établies sur les sols calcaires colluviaux, généralement profonds;2460.0;2;limono-sablo-argileux;superficiel;;plateau;Basique;NA
id_ucs_9080.txt;52903;Versants en pentes irrégulières sur marnes jaunes et rouges des garrigues nord-montpelliéraines et du Limouxin. Garrigues, pins, vignes dans les combes. Bad-land, régosol et rendzine. Sol brun calcaire localisé.;3421.0;3;limono-argilo-sableux;moyen;;versant;Basique;NA
id_ucs_9081.txt;53001;Buttes et replats sur marnes sableuses plaisanciennes des plaines du Roussillon (Pyrénées Orientales) et du Gard. Vignes. Arboriculture.;4196.0;2;sablo-argileux;moyen;;plaine;Basique;caillouteux
id_ucs_9082.txt;53002;Sols des dépressions de Llupia, calcaire à peu calcaire, texture lourde, plus ou moins caillouteux en bordures des reliefs, hydromorphes dans les zones basses. Vignoble limité aux parties saines , prairies dans les secteurs très humides.;1518.0;2;sablo-argileux;moyen;;plaine;Basique;caillouteux
id_ucs_9083.txt;53201;Pentes moyennes à fortes avec bad-lands et ravines d’érosion sur pélites rouges du Permien. Bassin de Lodève-Bédarieux. Affleurements, lithosol et régosol. Taillis. Végétation clairsemée.;6062.0;3;sablo-limono-argileux;superficiel;;NA;NA;NA
id_ucs_9084.txt;53202;Colluvions en pentes moyennes sur pélites rouges du Permien, avec reprises alluviales localisées. Vignes, grandes cultures.;4482.0;3;sablo-limono-argileux;moyen;;NA;NA;caillouteux
id_ucs_9085.txt;53204;Albères. Aspres. Conflent. Versants parfois en fortes pentes sur schistes, micaschistes et phyllades avec crêtes et chevrons. Chêne, châtaignier.;12563.0;3;sablo-argilo-limoneux;superficiel;;versant;Acide;caillouteux
id_ucs_9086.txt;53205;Aspres - Albères (Pyrénées-Orientales). Replats et versants en pentes faibles sur schistes. Prairies et cultures en terrasses. Landes à genêts et bruyères. Sol brun acide, profondeur moyenne.;1932.0;1;limono-sableux;moyen;;plateau;Acide;NA
id_ucs_9087.txt;53206;Versants et bas de versants en pentes moyennes à fortes sur schistes de la terminaison orientale de la dorsale pyrénéenne (Albères). Chêne-liège et maquis à chênes verts et pubescents. Xérorankers, lithosols et roches affleurantes.;4602.0;3;sablo-argilo-limoneux;superficiel;;versant;Acide;caillouteux
id_ucs_9088.txt;53207;Bas de versants cultivés en pentes moyennes sur schistes des basses Albères Orientales associés à quelques dépôts fluviotorrentiels. Terrassettes de cultures. Vigne (vignoble de Banyuls).;2823.0;3;sablo-limoneux;superficiel;;versant;NA;caillouteux
id_ucs_9089.txt;53208;Croupes sommitales et versants en pentes sur schistes de la terminaison orientale de la dorsale pyrénéenne (Albères). Altitude moyenne. Chênes (verts, pubescents) et chênes-lièges. Maquis à cistes et genêts.;785.0;2;limono-sableux;moyen;;versant;Acide;caillouteux
id_ucs_9090.txt;53213;Albères - Aspres - Conflent. Croupes érodées et versants à fortes pentes sur micaschistes dominants. Landes à genêts, maquis à bruyère. Affleurements rocheux dominants , rankers et quelques sols bruns en milieux protégés de l’érosion.;1029.0;4;limono-sablo-argileux;superficiel;;versant;Acide;caillouteux
id_ucs_9091.txt;53219;Albères - Aspres - Conflent. Croupes érodées et versants à fortes pentes sur schistes. Landes à genêts. Maquis à bruyère. Rankers et affleurements rocheux dominants.;6623.0;4;limono-sableux;superficiel;;versant;Acide;caillouteux
id_ucs_9092.txt;53401;Versants en pentesmoyennes à fortes sur grès quartzeux du Trias, Houiller et Cambrien du Lodévois (Hérault), Uzégeois et Corbières. Châtaigneraie et chênaie. Lithosol et sol brun acide, profondeur irrégulière. Sableux à sablo-argileux.;4608.0;4;sablo-limoneux;moyen;;versant;Acide;caillouteux
id_ucs_9093.txt;53402;Collines en pentesmoyennes de l’Uzégeois sur grès siliceux, grès glauconieux et grès calcaire. Forêt de Valbonne. Chêne pubescent et châtaigniers. Typologie des sols complexe en relation avec le substrat et la configuration topographique.;12861.0;7;sablo-limoneux;superficiel;;NA;Basique;caillouteux
id_ucs_9094.txt;53403;Cuvettes et bassins dépressionnaires développés sur grès siliceux, grès glauconieux et grès calcareux de l’Uzégeois (Gard). Vignes et vergers, quelques lambeaux forestiers. Sol brun , profond, dominant.;5783.0;4;sableux;profond;;NA;NA;caillouteux
id_ucs_9095.txt;53405;Collines à pentes moyennes à fortes des Corbières orientales (Aude) sur grès ferrugineux. Maquis, pins et callunes. Lithosol, ranker et sol brun lessivé, peu épais.;4269.0;3;NA;superficiel;;NA;NA;NA
id_ucs_9096.txt;53406;Collines et pentes moyennes à fortes des Corbières sur grès à graviers quartzeux. Chêne vert, pin sylvestre, callune. Lithosol, ranker et sol brun lessivé acide, irrégulièrement profond.;4088.0;3;sableux;profond;;NA;Acide;caillouteux
id_ucs_9097.txt;53502;Cuvettes et dépressions recreusées dans les grès calcaires de l’Uzégeois (Gard). Grandes cultures dominantes sur sol calcaire, limono-sableux, profond. Garrigues localisées sur les zones aux sols superficiels.;2009.0;3;limono-sableux;tres profond;;plateau;Basique;NA
id_ucs_9098.txt;53503;Plateau et pentes faibles sur grès calcaire de l’Uzégeois (Gard). Garrigue à chêne, avec quelques cultures(vergers, asperges) dans les bas-fonds. Dominance de lithosol.;2413.0;3;limono-sablo-argileux;moyen;;plateau;Basique;NA
id_ucs_9099.txt;53901;Versants, collines et replats peu marqués sur sables et grès glauconieux de la Montagne de la Clape (Aude). Chêne, pin, vigne.;892.0;5;sableux;tres profond;;versant;Basique;caillouteux
id_ucs_9100.txt;54101;Pentes et crêtes duMassif duMendic (Nord-Ouest Lodévois) et de ses bordures sur cornéennes et colluvions de roches cornéennes. Chêne. Lande à genêts, châtaignier.;2177.0;3;sablo-limoneux;moyen;;versant;NA;caillouteux
id_ucs_9101.txt;54201;Versants en pentes moyennes à fortes sur micaschistes du massif du Caroux (Hérault). Châtaignier, chêne, lande à genêts. Lithosol et sol brun acide, moyennement profond, sablo-limoneux à sablo-argileux, caillouteux.;1975.0;3;limono-sablo-argileux;moyen;;versant;Acide;caillouteux
id_ucs_9102.txt;54202;Bas de versants en pentes moyennes à fortes sur gneiss granitoïdes (migmatites) et micaschistes de la terminaison orientale de la dorsale pyrénéenne (Albères Centrales - Roc de France).;6228.0;4;limono-sablo-argileux;superficiel;;versant;Acide;caillouteux
id_ucs_9103.txt;54301;Versants en pentes moyennes et fortes sur gneiss des massifs du Caroux, de l’Espinouse et de l’Agly. Châtaignier, chêne, lande à genêts.;1857.0;3;argileux;superficiel;;versant;Acide;pierres/blocs
id_ucs_9104.txt;54302;Replats et pentes fortes sur gneiss du massif pyrénéen de Caramany (Pyrénées Orientales). Vignes sur replats, chênes pubescents sur versants. Ranker et sol brun acide, peu épais à superficiel.;5898.0;3;NA;moyen;;versant;Acide;caillouteux
id_ucs_9105.txt;54303;Pentes moyennes à fortes sur gneiss des entaillements cévenols de la région de St-Jean-du-Gard. Chêne vert. Sols superficiels dominants: lithosol à ranker faiblement humifère.;926.0;3;limono-sablo-argileux;superficiel;;NA;Acide;caillouteux
id_ucs_9106.txt;54304;Versants abrupts sur gneiss granitoïdes des gorges du Roc de France (Albères, Aspres, Pyrénées Orientales). Chêne, châtaignier, landes à genêts. Affleurements rocheux dominants , lithosol en poches.;2666.0;2;NA;superficiel;;versant;Acide;pierres/blocs
id_ucs_9107.txt;54305;Croupes érodées sur gneiss (ou localement sur granite) des basses pentes du Canigou (Aspres, Conflent et Corbières). Lande à genêts et maquis à bruyère sur ranker à moder et affleurement rocheux dominant.;1220.0;4;limono-sablo-argileux;moyen;;NA;Acide;caillouteux
id_ucs_9108.txt;54306;Versants en pentes moyennes sur gneiss granitoïdes et micaschistes (en dessous de 600-800 m d’altitude) du massif des Albères et de la terminaison orientale de la dorsale pyrénéenne.;4481.0;3;limono-sablo-argileux;superficiel;;versant;Acide;caillouteux
id_ucs_9109.txt;54307;Versants en pentes moyennes à fortes sur gneiss granitoïdes et micaschistes des secteurs occidentaux du massif des Albères. Chêne vert dominant, maquis et châtaignier.;4827.0;3;limono-sablo-argileux;superficiel;;versant;Acide;caillouteux
id_ucs_9110.txt;54308;Versants et plateaux en pentes moyennes à faibles, entrecoupés par quelques talwegs, des bordures occidentales du Pic de Nore (Aude - altitude 600-800 m). Sur gneiss. Landes, prairies, reboisements de conifères.;3478.0;3;sablo-limoneux;moyen;;plateau;Acide;caillouteux
id_ucs_9111.txt;54310;Versants en pentes moyennes, d’altitude comprise entre 300 et 600m, sur gneiss, granites et migmatites des bordures SudOccidentales du Pic de Nore (Secteur Saissac-Aude) - Landes à genêts dominants. Prairies dominantes, cultures,;7550.0;7;sablo-limoneux;superficiel;;versant;Acide;caillouteux
id_ucs_9112.txt;54901;Pentes moyennes à faibles des Fenouillèdes (Pyrénées Orientales) sur granite fissuré, peu altéré. Maquis et vignes localisées. Ranker et sol brun acide, peu profond à profond.;2696.0;2;sableux;superficiel;;versant;Acide;NA
id_ucs_9113.txt;54902;Pentes moyennes à faibles sur granite altéré des secteurs cévenols de Lasalle (Gard), du Conflent (Pyrénées Orientales) et des Fenouillèdes. Toutes cultures, vigne. Sol brun, moyennement profond . GARD (30);2609.0;1;NA;moyen;;NA;Acide;caillouteux
id_ucs_9114.txt;54903;Plateau à tors et chaos rocheux sur granite arénéisé du Massif des Fenouillèdes (Pyrénées Orientales). Maquis à cistes. Ranker sur arène et lithosol sur granite en place.;13315.0;4;sablo-limoneux;superficiel;;plateau;Acide;caillouteux
id_ucs_9115.txt;54904;Pentes fortes sur granite non ou faiblement arénéisé en région cévenole. Lande à genêts et fougères. Lithosol, ranker et sol brun.;4450.0;3;sablo-argilo-limoneux;superficiel;;NA;Acide;caillouteux
id_ucs_9116.txt;54905;Pentes moyennes de la région de Valleraugue (Hérault) sur granite plus ou moins arénéisé en Cévennes. Forêt de résineux et châtaigneraie. Sol brun irrégulièrement profond et ranker.;10696.0;3;sablo-limoneux;superficiel;;NA;Acide;NA
id_ucs_9117.txt;54906;Versants en pentes moyennes sur granulite du massif du Mendic (Hérault). Chênaie et châtaigneraie. Lithosol sur replats en granulite. Sol brun lessivé et fersiallitique lessivé sur les versants avec arène granulitique, profondément altérée.;906.0;4;sablo-limono-argileux;superficiel;;versant;NA;caillouteux
id_ucs_9118.txt;54907;Versants en pentes fortes sur granulite du massif du Mendic. Pin, châtaignier, chêne. Lithosol sur granulite et sol brun lessivé sur arène granulitique des pentes fortes. Texture grossière sablo-graveleuse.;1601.0;3;sablo-limono-argileux;moyen;;versant;NA;caillouteux
id_ucs_9120.txt;54908;Dorsale sommitale sur granite des secteurs occidentaux du col du Perthus (Pyrénées Orientales). Vents violents et fréquents. Hêtraie dégradée. Ranker moyennement à peu humifère , profondeur moyenne, couverture pédologique, assez régulière.;665.0;2;sablo-limoneux;moyen;;NA;Acide;NA
id_ucs_9121.txt;54910;Versants sur granite, en pentes moyennes à faibles, du massif des Albères et du Vallespir. Nombreux replats de cultures associés à la châtaigneraie dominante. Sol brun acide, moyennement épais à profond et ranker peu humifère.;4506.0;3;sablo-limoneux;moyen;;versant;Acide;NA
id_ucs_9122.txt;55101;Petits domes et cuvettes en pentes faibles développés sur calcaires marneux, calcaires et marnes. Cultures dominantes (céréales, prairies, vignes et fruitiers) sur sol calcaire irrégulièrement caillouteux mais de profondeur variable.;20531.0;5;limono-sableux;moyen;;NA;Basique;caillouteux
